Latitude,Longitude,Elevation,Time
23.5657583333,87.2849116667,99.30,8:21:21.0
23.5657583333,87.2849116667,99.30,8:21:22.0
23.5657583333,87.2849116667,99.30,8:21:23.0
23.5657583333,87.2849116667,99.30,8:21:24.0
23.5657583333,87.2849116667,99.30,8:21:25.0
23.5657583333,87.2849116667,99.30,8:21:26.0
23.5657583333,87.2849116667,99.30,8:21:27.0
23.5657583333,87.2849116667,99.30,8:21:28.0
23.5657583333,87.2849116667,99.30,8:21:29.0
23.5657583333,87.2849116667,99.30,8:21:30.0
23.5657583333,87.2849116667,99.30,8:21:31.0
23.5657583333,87.2849116667,99.30,8:21:32.0
23.5657583333,87.2849116667,99.30,8:21:33.0
23.5657583333,87.2849116667,99.30,8:21:34.0
23.5657583333,87.2849116667,99.30,8:21:35.0
23.5657583333,87.2849116667,99.30,8:21:36.0
23.5657583333,87.2849116667,99.30,8:21:37.0
23.5657583333,87.2849116667,99.30,8:21:38.0
23.5657583333,87.2849116667,99.30,8:21:39.0
23.5657583333,87.2849116667,99.30,8:21:40.0
23.5657583333,87.2849116667,99.30,8:21:41.0
23.5657583333,87.2849116667,99.30,8:21:42.0
23.5657583333,87.2849116667,99.30,8:21:43.0
23.5657583333,87.2849116667,99.30,8:21:44.0
23.5657583333,87.2849116667,99.30,8:21:45.0
23.5657583333,87.2849116667,99.30,8:21:46.0
23.5657583333,87.2849116667,99.30,8:21:47.0
23.5657583333,87.2849116667,99.30,8:21:48.0
23.5657583333,87.2849116667,99.30,8:21:49.0
23.5657583333,87.2849116667,99.30,8:21:50.0
23.5657583333,87.2849116667,99.30,8:21:51.0
23.5657583333,87.2849116667,99.30,8:21:52.0
23.5657583333,87.2849116667,99.30,8:21:53.0
23.5657583333,87.2849116667,99.30,8:21:54.0
23.5657583333,87.2849116667,99.30,8:21:55.0
23.5657583333,87.2849116667,99.30,8:21:56.0
23.5657583333,87.2849116667,99.30,8:21:57.0
23.5657583333,87.2849116667,99.30,8:21:58.0
23.5657583333,87.2849116667,99.30,8:21:59.0
23.5657583333,87.2849116667,99.30,8:22:0.0
23.5657583333,87.2849116667,99.30,8:22:1.0
23.5657583333,87.2849116667,99.30,8:22:2.0
23.5657583333,87.2849116667,99.30,8:22:3.0
23.5657583333,87.2849116667,99.30,8:22:4.0
23.5657583333,87.2849116667,99.30,8:22:5.0
23.5657583333,87.2849116667,99.30,8:22:6.0
23.5657583333,87.2849116667,99.30,8:22:7.0
23.5657583333,87.2849116667,99.30,8:22:8.0
23.5657583333,87.2849116667,99.30,8:22:9.0
23.5657583333,87.2849116667,99.30,8:22:10.0
23.5657583333,87.2849116667,99.30,8:22:11.0
23.5657583333,87.2849116667,99.30,8:22:12.0
23.5657583333,87.2849116667,99.30,8:22:13.0
23.5657583333,87.2849116667,99.30,8:22:14.0
23.5657583333,87.2849116667,99.30,8:22:15.0
23.5657583333,87.2849116667,99.30,8:22:16.0
23.5657583333,87.2849116667,99.30,8:22:17.0
23.5657583333,87.2849116667,99.30,8:22:18.0
23.5657583333,87.2849116667,99.30,8:22:19.0
23.5657583333,87.2849116667,99.30,8:22:20.0
23.5657583333,87.2849116667,99.30,8:22:21.0
23.5657583333,87.2849116667,99.30,8:22:22.0
23.5657583333,87.2849116667,99.30,8:22:23.0
23.5657583333,87.2849116667,99.30,8:22:24.0
23.5657583333,87.2849116667,99.30,8:22:25.0
23.5657583333,87.2849116667,99.30,8:22:26.0
23.5657583333,87.2849116667,99.30,8:22:27.0
23.5657583333,87.2849116667,99.30,8:22:28.0
23.5657583333,87.2849116667,99.30,8:22:29.0
23.5657583333,87.2849116667,99.30,8:22:30.0
23.5657583333,87.2849116667,99.30,8:22:31.0
23.5657583333,87.2849116667,99.30,8:22:32.0
23.5657583333,87.2849116667,99.30,8:22:33.0
23.5657583333,87.2849116667,99.30,8:22:34.0
23.5657583333,87.2849116667,99.30,8:22:35.0
23.5657583333,87.2849116667,99.30,8:22:36.0
