Latitude,Longitude,Elevation,Time
23.5641966667,87.2831216667,97.20,10:38:33.0
23.5641966667,87.2831216667,97.20,10:38:34.0
23.5641966667,87.2831216667,97.20,10:38:35.0
23.5641966667,87.2831216667,97.20,10:38:36.0
23.5641966667,87.2831216667,97.20,10:38:37.0
23.5641966667,87.2831216667,97.20,10:38:38.0
23.5641966667,87.2831216667,97.20,10:38:39.0
23.5641966667,87.2831216667,97.20,10:38:40.0
23.5641966667,87.2831216667,97.20,10:38:41.0
23.5641966667,87.2831216667,97.20,10:38:42.0
23.5641966667,87.2831216667,97.20,10:38:43.0
23.5641966667,87.2831216667,97.20,10:38:44.0
23.5641966667,87.2831216667,97.20,10:38:45.0
23.5641966667,87.2831216667,97.20,10:38:46.0
23.5641966667,87.2831216667,97.20,10:38:47.0
23.5641966667,87.2831216667,97.10,10:38:48.0
23.5641966667,87.2831216667,97.10,10:38:49.0
23.5641966667,87.2831216667,97.10,10:38:50.0
23.5641966667,87.2831216667,97.10,10:38:51.0
23.5641966667,87.2831216667,97.10,10:38:52.0
23.5641966667,87.2831216667,97.10,10:38:53.0
23.5641966667,87.2831216667,97.10,10:38:54.0
23.5641966667,87.2831216667,97.10,10:38:55.0
23.5641966667,87.2831216667,97.10,10:38:56.0
23.5641966667,87.2831216667,97.10,10:38:57.0
23.5641966667,87.2831216667,97.10,10:38:58.0
23.5641966667,87.2831216667,97.10,10:38:59.0
23.5641966667,87.2831216667,97.10,10:39:0.0
23.5641966667,87.2831216667,97.10,10:39:1.0
23.5641966667,87.2831216667,97.10,10:39:2.0
23.5641966667,87.2831216667,97.10,10:39:3.0
23.5641966667,87.2831216667,97.10,10:39:4.0
23.5641966667,87.2831216667,97.10,10:39:5.0
23.5641966667,87.2831216667,97.10,10:39:6.0
23.5641966667,87.2831216667,97.10,10:39:7.0
23.5641966667,87.2831216667,97.10,10:39:8.0
23.5641966667,87.2831216667,97.10,10:39:9.0
23.5641966667,87.2831216667,97.10,10:39:10.0
23.5641966667,87.2831216667,97.10,10:39:11.0
23.5641966667,87.2831216667,97.10,10:39:12.0
23.5641966667,87.2831216667,97.10,10:39:13.0
23.5641966667,87.2831216667,97.20,10:39:14.0
23.5641966667,87.2831216667,97.20,10:39:15.0
23.5641966667,87.2831216667,97.20,10:39:16.0
23.5641966667,87.2831216667,97.20,10:39:17.0
23.5641966667,87.2831216667,97.20,10:39:18.0
23.5641966667,87.2831216667,97.20,10:39:19.0
23.5641966667,87.2831216667,97.20,10:39:20.0
23.5641966667,87.2831216667,97.20,10:39:21.0
23.5641966667,87.2831216667,97.20,10:39:22.0
23.5641966667,87.2831216667,97.20,10:39:23.0
23.5641966667,87.2831216667,97.20,10:39:24.0
23.5641966667,87.2831216667,97.20,10:39:25.0
23.5641966667,87.2831216667,97.20,10:39:26.0
23.5641966667,87.2831216667,97.20,10:39:27.0
23.5641966667,87.2831216667,97.20,10:39:28.0
23.5641966667,87.2831216667,97.20,10:39:29.0
23.5641966667,87.2831216667,97.20,10:39:30.0
23.5641966667,87.2831216667,97.20,10:39:31.0
23.5641966667,87.2831216667,97.20,10:39:32.0
23.5641966667,87.2831216667,97.20,10:39:33.0
23.5641966667,87.2831216667,97.20,10:39:34.0
23.5641966667,87.2831216667,97.10,10:39:35.0
23.5641966667,87.2831216667,97.10,10:39:36.0
23.5641966667,87.2831216667,97.10,10:39:37.0
23.5641966667,87.2831216667,97.10,10:39:38.0
23.5641966667,87.2831216667,97.10,10:39:39.0
23.5641966667,87.2831216667,97.10,10:39:40.0
23.5641966667,87.2831216667,97.10,10:39:41.0
23.5641966667,87.2831216667,97.10,10:39:42.0
23.5641966667,87.2831216667,97.10,10:39:43.0
23.5641966667,87.2831216667,97.10,10:39:44.0
23.5641966667,87.2831216667,97.10,10:39:45.0
23.5641966667,87.2831216667,97.10,10:39:46.0
23.5641966667,87.2831216667,97.10,10:39:47.0
23.5641966667,87.2831216667,97.10,10:39:48.0
23.5641966667,87.2831216667,97.10,10:39:49.0
23.5641966667,87.2831216667,97.10,10:39:50.0
23.5641966667,87.2831216667,97.10,10:39:51.0
23.5641966667,87.2831216667,97.10,10:39:52.0
23.5641966667,87.2831216667,97.10,10:39:53.0
23.5641966667,87.2831216667,97.10,10:39:54.0
23.5641966667,87.2831216667,97.10,10:39:55.0
23.5641966667,87.2831216667,97.10,10:39:56.0
23.5641966667,87.2831216667,97.10,10:39:57.0
23.5641966667,87.2831216667,97.20,10:39:58.0
23.5641966667,87.2831216667,97.20,10:39:59.0
23.5641966667,87.2831216667,97.20,10:40:0.0
23.5641966667,87.2831216667,97.20,10:40:1.0
23.5641966667,87.2831216667,97.20,10:40:2.0
23.5641966667,87.2831216667,97.20,10:40:3.0
23.5641966667,87.2831216667,97.20,10:40:4.0
23.5641966667,87.2831216667,97.20,10:40:5.0
23.5641966667,87.2831216667,97.20,10:40:6.0
23.5641966667,87.2831216667,97.20,10:40:7.0
23.5641966667,87.2831216667,97.20,10:40:8.0
23.5641966667,87.2831216667,97.20,10:40:9.0
23.5641966667,87.2831216667,97.20,10:40:10.0
23.5641966667,87.2831216667,97.20,10:40:11.0
23.5641966667,87.2831216667,97.20,10:40:12.0
23.5641966667,87.2831216667,97.20,10:40:13.0
23.5641966667,87.2831216667,97.20,10:40:14.0
23.5641966667,87.2831216667,97.20,10:40:15.0
23.5641966667,87.2831216667,97.20,10:40:16.0
23.5641966667,87.2831216667,97.20,10:40:17.0
23.5641966667,87.2831216667,97.20,10:40:18.0
23.5641966667,87.2831216667,97.20,10:40:19.0
23.5641966667,87.2831216667,97.20,10:40:20.0
23.5641966667,87.2831216667,97.20,10:40:21.0
23.5641966667,87.2831216667,97.20,10:40:22.0
23.5641966667,87.2831216667,97.20,10:40:23.0
23.5641966667,87.2831216667,97.20,10:40:24.0
23.5641966667,87.2831216667,97.20,10:40:25.0
23.5641966667,87.2831216667,97.20,10:40:26.0
23.5641966667,87.2831216667,97.20,10:40:27.0
23.5641966667,87.2831216667,97.20,10:40:28.0
23.5641966667,87.2831216667,97.20,10:40:29.0
23.5641966667,87.2831216667,97.20,10:40:30.0
23.5641966667,87.2831216667,97.20,10:40:31.0
23.5641966667,87.2831216667,97.20,10:40:32.0
23.5641966667,87.2831216667,97.20,10:40:33.0
23.5641966667,87.2831216667,97.20,10:40:34.0
23.5641966667,87.2831216667,97.20,10:40:35.0
23.5641966667,87.2831216667,97.20,10:40:36.0
23.5641966667,87.2831216667,97.20,10:40:37.0
23.5641966667,87.2831216667,97.20,10:40:38.0
23.5641966667,87.2831216667,97.20,10:40:39.0
23.5641966667,87.2831216667,97.20,10:40:40.0
23.5641966667,87.2831216667,97.20,10:40:41.0
23.5641966667,87.2831216667,97.20,10:40:42.0
23.5641966667,87.2831216667,97.20,10:40:43.0
23.5641966667,87.2831216667,97.20,10:40:44.0
23.5641966667,87.2831216667,97.20,10:40:45.0
23.5641966667,87.2831216667,97.20,10:40:46.0
23.5641966667,87.2831216667,97.20,10:40:47.0
23.5641966667,87.2831216667,97.20,10:40:48.0
23.5641966667,87.2831216667,97.20,10:40:49.0
23.5641966667,87.2831216667,97.20,10:40:50.0
23.5641966667,87.2831216667,97.20,10:40:51.0
23.5641966667,87.2831216667,97.20,10:40:52.0
23.5641966667,87.2831216667,97.20,10:40:53.0
23.5641966667,87.2831216667,97.20,10:40:54.0
23.5641966667,87.2831216667,97.20,10:40:55.0
23.5641966667,87.2831216667,97.20,10:40:56.0
23.5641966667,87.2831216667,97.20,10:40:57.0
23.5641966667,87.2831216667,97.20,10:40:58.0
23.5641966667,87.2831216667,97.20,10:40:59.0
23.5641966667,87.2831216667,97.20,10:41:0.0
23.5641966667,87.2831216667,97.30,10:41:1.0
23.5641966667,87.2831216667,97.30,10:41:2.0
23.5641966667,87.2831216667,97.30,10:41:3.0
23.5641966667,87.2831216667,97.30,10:41:4.0
23.5641966667,87.2831216667,97.30,10:41:5.0
23.5641966667,87.2831216667,97.20,10:41:6.0
23.5641966667,87.2831216667,97.20,10:41:7.0
23.5641966667,87.2831216667,97.20,10:41:8.0
23.5641966667,87.2831216667,97.20,10:41:9.0
23.5641966667,87.2831216667,97.20,10:41:10.0
23.5641966667,87.2831216667,97.20,10:41:11.0
23.5641966667,87.2831216667,97.20,10:41:12.0
23.5641966667,87.2831216667,97.20,10:41:13.0
23.5641966667,87.2831216667,97.20,10:41:14.0
23.5641966667,87.2831216667,97.20,10:41:15.0
23.5641966667,87.2831216667,97.20,10:41:16.0
23.5641966667,87.2831216667,97.20,10:41:17.0
23.5641966667,87.2831216667,97.20,10:41:18.0
23.5641966667,87.2831216667,97.20,10:41:19.0
23.5641966667,87.2831216667,97.20,10:41:20.0
23.5641966667,87.2831216667,97.20,10:41:21.0
23.5641966667,87.2831216667,97.20,10:41:22.0
23.5641966667,87.2831216667,97.20,10:41:23.0
23.5641966667,87.2831216667,97.20,10:41:24.0
23.5641966667,87.2831216667,97.20,10:41:25.0
23.5641966667,87.2831216667,97.20,10:41:26.0
23.5641966667,87.2831216667,97.20,10:41:27.0
23.5641966667,87.2831216667,97.20,10:41:28.0
23.5641966667,87.2831216667,97.20,10:41:29.0
23.5641966667,87.2831216667,97.20,10:41:30.0
23.5641966667,87.2831216667,97.20,10:41:31.0
23.5641966667,87.2831216667,97.20,10:41:32.0
23.5641966667,87.2831216667,97.20,10:41:33.0
23.5641966667,87.2831216667,97.10,10:41:34.0
23.5641966667,87.2831216667,97.10,10:41:35.0
23.5641966667,87.2831216667,97.10,10:41:36.0
23.5641966667,87.2831216667,97.10,10:41:37.0
23.5641966667,87.2831216667,97.10,10:41:38.0
23.5641966667,87.2831216667,97.10,10:41:39.0
23.5641966667,87.2831216667,97.10,10:41:40.0
23.5641966667,87.2831216667,97.10,10:41:41.0
23.5641966667,87.2831216667,97.10,10:41:42.0
23.5641966667,87.2831216667,97.10,10:41:43.0
23.5641966667,87.2831216667,97.10,10:41:44.0
23.5641966667,87.2831216667,97.10,10:41:45.0
23.5641966667,87.2831216667,97.10,10:41:46.0
23.5641966667,87.2831216667,97.10,10:41:47.0
23.5641966667,87.2831216667,97.10,10:41:48.0
23.5641966667,87.2831216667,97.10,10:41:49.0
23.5641966667,87.2831216667,97.10,10:41:50.0
23.5641966667,87.2831216667,97.10,10:41:51.0
23.5641966667,87.2831216667,97.10,10:41:52.0
23.5641966667,87.2831216667,97.10,10:41:53.0
23.5641966667,87.2831216667,97.10,10:41:54.0
23.5641966667,87.2831216667,97.10,10:41:55.0
23.5641966667,87.2831216667,97.10,10:41:56.0
23.5641966667,87.2831216667,97.10,10:41:57.0
23.5641966667,87.2831216667,97.10,10:41:58.0
23.5641966667,87.2831216667,97.10,10:41:59.0
23.5641966667,87.2831216667,97.10,10:42:0.0
23.5641966667,87.2831216667,97.10,10:42:1.0
23.5641966667,87.2831216667,97.10,10:42:2.0
23.5641966667,87.2831216667,97.10,10:42:3.0
23.5641966667,87.2831216667,97.10,10:42:4.0
23.5641966667,87.2831216667,97.10,10:42:5.0
23.5641966667,87.2831216667,97.10,10:42:6.0
23.5641966667,87.2831216667,97.10,10:42:7.0
23.5641966667,87.2831216667,97.10,10:42:8.0
23.5641966667,87.2831216667,97.10,10:42:9.0
23.5641966667,87.2831216667,97.10,10:42:10.0
23.5641966667,87.2831216667,97.10,10:42:11.0
23.5641966667,87.2831216667,97.10,10:42:12.0
23.5641966667,87.2831216667,97.10,10:42:13.0
23.5641966667,87.2831216667,97.10,10:42:14.0
23.5641966667,87.2831216667,97.10,10:42:15.0
23.5641966667,87.2831216667,97.10,10:42:16.0
23.5641966667,87.2831216667,97.10,10:42:17.0
23.5641966667,87.2831216667,97.10,10:42:18.0
23.5641966667,87.2831216667,97.10,10:42:19.0
23.5641966667,87.2831216667,97.10,10:42:20.0
23.5641966667,87.2831216667,97.10,10:42:21.0
23.5641966667,87.2831216667,97.10,10:42:22.0
23.5641966667,87.2831216667,97.10,10:42:23.0
23.5641966667,87.2831216667,97.10,10:42:24.0
23.5641966667,87.2831216667,97.10,10:42:25.0
23.5641966667,87.2831216667,97.10,10:42:26.0
23.5641966667,87.2831216667,97.10,10:42:27.0
23.5641966667,87.2831216667,97.10,10:42:28.0
23.5641966667,87.2831216667,97.10,10:42:29.0
23.5641966667,87.2831216667,97.10,10:42:30.0
23.5641966667,87.2831216667,97.10,10:42:31.0
23.5641966667,87.2831216667,97.10,10:42:32.0
23.5641966667,87.2831216667,97.10,10:42:33.0
23.5641966667,87.2831216667,97.10,10:42:34.0
23.5641966667,87.2831216667,97.10,10:42:35.0
23.5641966667,87.2831216667,97.10,10:42:36.0
23.5641966667,87.2831216667,97.10,10:42:37.0
23.5641966667,87.2831216667,97.10,10:42:38.0
23.5641966667,87.2831216667,97.10,10:42:39.0
23.5641966667,87.2831216667,97.10,10:42:40.0
23.5641966667,87.2831216667,97.10,10:42:41.0
23.5641966667,87.2831216667,97.10,10:42:42.0
23.5641966667,87.2831216667,97.10,10:42:43.0
23.5641966667,87.2831216667,97.10,10:42:44.0
23.5641966667,87.2831216667,97.10,10:42:45.0
23.5641966667,87.2831216667,97.10,10:42:46.0
23.5641966667,87.2831216667,97.10,10:42:47.0
23.5641966667,87.2831216667,97.10,10:42:48.0
23.5641966667,87.2831216667,97.10,10:42:49.0
23.5641966667,87.2831216667,97.10,10:42:50.0
23.5641966667,87.2831216667,97.10,10:42:51.0
23.5641966667,87.2831216667,97.10,10:42:52.0
23.5641966667,87.2831216667,97.10,10:42:53.0
23.5641966667,87.2831216667,97.10,10:42:54.0
23.5641966667,87.2831216667,97.10,10:42:55.0
23.5641966667,87.2831216667,97.10,10:42:56.0
23.5641966667,87.2831216667,97.10,10:42:57.0
23.5641966667,87.2831216667,97.10,10:42:58.0
23.5641966667,87.2831216667,97.10,10:42:59.0
23.5641966667,87.2831216667,97.10,10:43:0.0
23.5641966667,87.2831216667,97.00,10:43:1.0
23.5641966667,87.2831216667,97.00,10:43:2.0
23.5641966667,87.2831216667,97.00,10:43:3.0
23.5641966667,87.2831216667,97.00,10:43:4.0
23.5641966667,87.2831216667,97.00,10:43:5.0
23.5641966667,87.2831216667,97.00,10:43:6.0
23.5641966667,87.2831216667,97.00,10:43:7.0
23.5641966667,87.2831216667,97.00,10:43:8.0
23.5641966667,87.2831216667,97.00,10:43:9.0
23.5641966667,87.2831216667,97.00,10:43:10.0
23.5641966667,87.2831216667,97.00,10:43:11.0
23.5641966667,87.2831216667,97.00,10:43:12.0
23.5641966667,87.2831216667,97.00,10:43:13.0
23.5641966667,87.2831216667,97.00,10:43:14.0
23.5641966667,87.2831216667,97.00,10:43:15.0
23.5641966667,87.2831216667,97.00,10:43:16.0
23.5641966667,87.2831216667,97.00,10:43:17.0
23.5641966667,87.2831216667,97.00,10:43:18.0
23.5641966667,87.2831216667,97.00,10:43:19.0
23.5641966667,87.2831216667,97.00,10:43:20.0
23.5641966667,87.2831216667,97.00,10:43:21.0
23.5641966667,87.2831216667,97.00,10:43:22.0
23.5641966667,87.2831216667,97.00,10:43:23.0
23.5641966667,87.2831216667,97.00,10:43:24.0
23.5641966667,87.2831216667,97.00,10:43:25.0
23.5641966667,87.2831216667,97.00,10:43:26.0
23.5641966667,87.2831216667,97.00,10:43:27.0
23.5641966667,87.2831216667,97.00,10:43:28.0
23.5641966667,87.2831216667,97.00,10:43:29.0
23.5641966667,87.2831216667,97.00,10:43:30.0
23.5641966667,87.2831216667,97.00,10:43:31.0
23.5641966667,87.2831216667,97.00,10:43:32.0
23.5641966667,87.2831216667,97.00,10:43:33.0
23.5641966667,87.2831216667,97.00,10:43:34.0
23.5641966667,87.2831216667,97.00,10:43:35.0
23.5641966667,87.2831216667,97.00,10:43:36.0
23.5641966667,87.2831216667,97.00,10:43:37.0
23.5641966667,87.2831216667,97.00,10:43:38.0
23.5641966667,87.2831216667,97.00,10:43:39.0
23.5641966667,87.2831216667,97.00,10:43:40.0
23.5641966667,87.2831216667,97.00,10:43:41.0
23.5641966667,87.2831216667,97.00,10:43:42.0
23.5641966667,87.2831216667,97.00,10:43:43.0
23.5641966667,87.2831216667,97.00,10:43:44.0
23.5641966667,87.2831216667,97.00,10:43:45.0
23.5641966667,87.2831216667,97.00,10:43:46.0
23.5641966667,87.2831216667,97.00,10:43:47.0
23.5641966667,87.2831216667,97.00,10:43:48.0
23.5641966667,87.2831216667,97.00,10:43:49.0
23.5641966667,87.2831216667,97.00,10:43:50.0
23.5641966667,87.2831216667,97.00,10:43:51.0
23.5641966667,87.2831216667,97.00,10:43:52.0
23.5641966667,87.2831216667,97.00,10:43:53.0
23.5641966667,87.2831216667,97.00,10:43:54.0
23.5641966667,87.2831216667,97.00,10:43:55.0
23.5641966667,87.2831216667,97.00,10:43:56.0
23.5641966667,87.2831216667,96.90,10:43:57.0
23.5641966667,87.2831216667,96.90,10:43:58.0
23.5641966667,87.2831216667,96.90,10:43:59.0
23.5641966667,87.2831216667,96.90,10:44:0.0
23.5641966667,87.2831216667,96.90,10:44:1.0
23.5641966667,87.2831216667,96.90,10:44:2.0
23.5641966667,87.2831216667,96.90,10:44:3.0
23.5641966667,87.2831216667,96.90,10:44:4.0
23.5641966667,87.2831216667,96.90,10:44:5.0
23.5641966667,87.2831216667,96.90,10:44:6.0
23.5641966667,87.2831216667,96.90,10:44:7.0
23.5641966667,87.2831216667,96.90,10:44:8.0
23.5641966667,87.2831216667,96.90,10:44:9.0
23.5641966667,87.2831216667,96.90,10:44:10.0
23.5641966667,87.2831216667,96.90,10:44:11.0
23.5641966667,87.2831216667,96.90,10:44:12.0
23.5641966667,87.2831216667,96.90,10:44:13.0
23.5641966667,87.2831216667,96.90,10:44:14.0
23.5641966667,87.2831216667,96.90,10:44:15.0
23.5641966667,87.2831216667,96.90,10:44:16.0
23.5641966667,87.2831216667,96.90,10:44:17.0
23.5641966667,87.2831216667,96.90,10:44:18.0
23.5641966667,87.2831216667,96.90,10:44:19.0
23.5641966667,87.2831216667,96.90,10:44:20.0
23.5641966667,87.2831216667,96.90,10:44:21.0
23.5641966667,87.2831216667,96.90,10:44:22.0
23.5641966667,87.2831216667,96.90,10:44:23.0
23.5641966667,87.2831216667,96.90,10:44:24.0
23.5641966667,87.2831216667,96.90,10:44:25.0
23.5641966667,87.2831216667,96.90,10:44:26.0
23.5641966667,87.2831216667,96.80,10:44:27.0
23.5641966667,87.2831216667,96.80,10:44:28.0
23.5641966667,87.2831216667,96.80,10:44:29.0
23.5641966667,87.2831216667,96.80,10:44:30.0
23.5641966667,87.2831216667,96.80,10:44:31.0
23.5641966667,87.2831216667,96.80,10:44:32.0
23.5641966667,87.2831216667,96.80,10:44:33.0
23.5641966667,87.2831216667,96.80,10:44:34.0
23.5641966667,87.2831216667,96.80,10:44:35.0
23.5641966667,87.2831216667,96.80,10:44:36.0
23.5641966667,87.2831216667,96.80,10:44:37.0
23.5641966667,87.2831216667,96.80,10:44:38.0
23.5641966667,87.2831216667,96.80,10:44:39.0
23.5641966667,87.2831216667,96.80,10:44:40.0
23.5641966667,87.2831216667,96.80,10:44:41.0
23.5641966667,87.2831216667,96.80,10:44:42.0
23.5641966667,87.2831216667,96.80,10:44:43.0
23.5641966667,87.2831216667,96.80,10:44:44.0
23.5641966667,87.2831216667,96.80,10:44:45.0
23.5641966667,87.2831216667,96.80,10:44:46.0
23.5641966667,87.2831216667,96.80,10:44:47.0
23.5641966667,87.2831216667,96.80,10:44:48.0
23.5641966667,87.2831216667,96.80,10:44:49.0
23.5641966667,87.2831216667,96.80,10:44:50.0
23.5641966667,87.2831216667,96.80,10:44:51.0
